11.4.2020 14:41:44	ODBCBase::CreateMDBDataSourceODBC - Component not found in the registry (6, Microsoft Access Driver (*.mdb, *.accdb))
11.4.2020 14:41:44	ODBCBase::CreateMDBDataSourceODBC - Component not found in the registry (6, Driver do Microsoft Access (*.mdb, *.accdb))
11.4.2020 14:41:44	ODBCBase::CreateMDBDataSourceODBC - Component not found in the registry (6, Microsoft Access Driver (*.mdb, *.accdb))
11.4.2020 14:41:44	ODBCBase::CreateMDBDataSourceODBC - Component not found in the registry (6, Driver do Microsoft Access (*.mdb, *.accdb))
11.4.2020 14:42:16	Duplicit values found in the primary key of the matrix 'yelp_data_user'!
11.4.2020 14:42:33	Duplicit values found in the primary key of the matrix 'yelp_data_user'!
11.4.2020 14:44:15	ODBCBase::CreateMDBDataSourceODBC - Component not found in the registry (6, Microsoft Access Driver (*.mdb, *.accdb))
11.4.2020 14:44:15	ODBCBase::CreateMDBDataSourceODBC - Component not found in the registry (6, Driver do Microsoft Access (*.mdb, *.accdb))
11.4.2020 14:44:15	ODBCBase::CreateMDBDataSourceODBC - Component not found in the registry (6, Microsoft Access Driver (*.mdb, *.accdb))
11.4.2020 14:44:15	ODBCBase::CreateMDBDataSourceODBC - Component not found in the registry (6, Driver do Microsoft Access (*.mdb, *.accdb))
11.4.2020 14:44:35	Too many distinct values in 'user_id' to create list! Consider creating a derived column to decrease number of distinct values.
11.4.2020 14:53:58		Row 897 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:08		Row 1374 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:08		Row 1445 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:09		Row 1497 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:09		Row 1541 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:10		Row 2669 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:11		Row 3129 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:11		Row 3340 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:12		Row 3904 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:12		Row 3992 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
11.4.2020 14:54:13		Row 4122 not imported (C:\Users\jiric\Code\yelp_mining\Analyza\yelp_data_business.csv, DB error: Too few parameters. Expected 1.
)!
